time,logger,level,message,exception
2012-06-15 10:10:24.8808,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Temp/UserAccounts/ByEmailAddress,
2012-06-15 10:10:24.8808,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/UserAccounts/ByEmailAddress,
2012-06-15 10:10:24.8808,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Temp/UserAccounts/ByUsername,
2012-06-15 10:10:24.8808,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/UserAccounts/ByUsername,
2012-06-15 10:10:24.9414,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Backup/Status' was not found,
2012-06-15 10:10:25.0361,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/DiscussionThreads/ByScoreSortByScore,
2012-06-15 10:10:25.0458,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 1 because: DELETE INDEX Temp/DiscussionThreads/ByScoreSortByScore,
2012-06-15 10:10:25.0458,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/UserAccounts/ByEmailAddress,
2012-06-15 10:10:25.0458,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 2 because: DELETE INDEX Temp/UserAccounts/ByEmailAddress,
2012-06-15 10:10:25.0458,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/UserAccounts/ByUsername,
2012-06-15 10:10:25.0742,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 3 because: DELETE INDEX Temp/UserAccounts/ByUsername,
2012-06-15 10:10:25.0917,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2012-06-15 10:10:25.1074,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2012-06-15 10:11:03.2714,Raven.Database.Server.HttpServer,Debug,Request #   1: GET     -   238 ms - <default>  - 200 - /docs?pageSize=0&noCache=-1090333491,
2012-06-15 10:11:03.3398,Raven.Database.Server.HttpServer,Debug,Request #   2: GET     -    34 ms - <default>  - 200 - /license/status?noCache=242111325,
2012-06-15 10:11:03.4433,Raven.Database.Server.HttpServer,Debug,Request #   3: GET     -   101 ms - <default>  - 200 - /stats?noCache=541170196,
2012-06-15 10:11:03.4804,Raven.Database.Server.HttpServer,Debug,Request #   4: GET     -    36 ms - <default>  - 200 - /docs/?start=0&pageSize=15&noCache=-481101416,
2012-06-15 10:11:03.4980,Raven.Database.Server.HttpServer,Debug,Request #   5: GET     -     6 ms - <default>  - 200 - /build/version?noCache=1410906515,
2012-06-15 10:11:09.4511,Raven.Database.Server.HttpServer,Debug,Request #   6: GET     -    29 ms - <default>  - 200 - /stats?noCache=-2103469224,
2012-06-15 10:11:15.5009,Raven.Database.Server.HttpServer,Debug,Request #   7: GET     -    41 ms - <default>  - 200 - /stats?noCache=-1760534640,
2012-06-15 10:11:24.1972,Raven.Database.Server.HttpServer,Debug,Request #   8: GET     -    27 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=620180851,
2012-06-15 10:11:34.7246,Raven.Database.Server.HttpServer,Debug,Request #   9: GET     -    30 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=426944410,
2012-06-15 10:11:46.8583,Raven.Database.Server.HttpServer,Debug,Request #  10: GET     -    28 ms - <default>  - 200 - /stats?noCache=1536782645,
2012-06-15 10:11:57.4042,Raven.Database.Server.HttpServer,Debug,Request #  11: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-2102351168,
2012-06-15 10:11:58.2343,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-65' was found,
2012-06-15 10:11:58.2343,Raven.Database.Server.HttpServer,Debug,Request #  12: GET     -    11 ms - <default>  - 200 - /docs/UserAccounts-65?noCache=1873507364,
2012-06-15 10:11:58.3066,Raven.Database.Server.HttpServer,Debug,Request #  13: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=UserAccounts-65-&noCache=-29243414,
2012-06-15 10:11:59.2910,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-65' was found,
2012-06-15 10:12:05.2548,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserAccounts-65 and etag ,
2012-06-15 10:12:05.2724,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-65' was deleted,
2012-06-15 10:12:05.3173,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 4 because: DEL UserAccounts-65,
2012-06-15 10:12:05.3173,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0723832,
2012-06-15 10:12:05.3242,Raven.Database.Server.HttpServer,Debug,Request #  14: POST    -   116 ms - <default>  - 200 - /bulk_docs,
2012-06-15 10:12:05.3242,Raven.Database.Server.HttpServer,Debug,"	DELETE UserAccounts-65
",
2012-06-15 10:12:05.3408,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2012-06-15 10:12:05.3583,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: UserAccounts-65",
2012-06-15 10:12:05.3955,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-65' was not found,
2012-06-15 10:12:05.4375,Raven.Database.Server.HttpServer,Debug,Request #  15: GET     -    26 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=1389506478,
2012-06-15 10:12:05.5048,Raven.Database.Server.HttpServer,Debug,Request #  16: GET     -    62 ms - <default>  - 200 - /stats?noCache=-589488009,
2012-06-15 10:12:05.5214,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserAccounts-65) from Raven/DocumentsByEntityName,
2012-06-15 10:12:05.5732,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 5 because: WORK BY IndexingExecuter,
2012-06-15 10:12:05.5732,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2012-06-15 10:12:05.5732,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2012-06-15 10:12:15.4628,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserAccounts-33 and etag ,
2012-06-15 10:12:15.4648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was deleted,
2012-06-15 10:12:15.4648,Raven.Database.DocumentDatabase,Debug,Delete a document with key: DiscussionThreads-33 and etag ,
2012-06-15 10:12:15.4648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'DiscussionThreads-33' was deleted,
2012-06-15 10:12:15.4648,Raven.Database.DocumentDatabase,Debug,Delete a document with key: Raven/Hilo/DiscussionThreads and etag ,
2012-06-15 10:12:15.4648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/DiscussionThreads' was deleted,
2012-06-15 10:12:15.4648,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserAccounts/1 and etag ,
2012-06-15 10:12:15.4648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts/1' was deleted,
2012-06-15 10:12:15.4648,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserAccounts-97 and etag ,
2012-06-15 10:12:15.4648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-97' was deleted,
2012-06-15 10:12:15.4648,Raven.Database.DocumentDatabase,Debug,Delete a document with key: Raven/Hilo/UserAccounts and etag ,
2012-06-15 10:12:15.4648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/UserAccounts' was deleted,
2012-06-15 10:12:15.4814,Raven.Database.Indexing.WorkContext,Debug,"Incremented work counter to 6 because: DEL UserAccounts-33, DEL DiscussionThreads-33, DEL Raven/Hilo/DiscussionThreads, DEL UserAccounts/1, DEL UserAccounts-97, DEL Raven/Hilo/UserAccounts",
2012-06-15 10:12:15.4814,Raven.Database.DocumentDatabase,Debug,Successfully executed 6 commands in 00:00:00.0191003,
2012-06-15 10:12:15.4814,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: UserAccounts-33, DiscussionThreads-33, Raven/Hilo/DiscussionThreads, UserAccounts/1, UserAccounts-97, Raven/Hilo/UserAccounts",
2012-06-15 10:12:15.4814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was not found,
2012-06-15 10:12:15.4814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'DiscussionThreads-33' was not found,
2012-06-15 10:12:15.4814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/DiscussionThreads' was not found,
2012-06-15 10:12:15.4814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts/1' was not found,
2012-06-15 10:12:15.4814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-97' was not found,
2012-06-15 10:12:15.4814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/UserAccounts' was not found,
2012-06-15 10:12:15.4814,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2012-06-15 10:12:15.4814,Raven.Database.Indexing.Index.Indexing,Debug,"Deleting (UserAccounts-33, DiscussionThreads-33, Raven/Hilo/DiscussionThreads, UserAccounts/1, UserAccounts-97, Raven/Hilo/UserAccounts) from Raven/DocumentsByEntityName",
2012-06-15 10:12:15.4814,Raven.Database.Server.HttpServer,Debug,Request #  17: POST    -    20 ms - <default>  - 200 - /bulk_docs,
2012-06-15 10:12:15.4951,Raven.Database.Server.HttpServer,Debug,"	DELETE UserAccounts-33
	DELETE DiscussionThreads-33
	DELETE Raven/Hilo/DiscussionThreads
	DELETE UserAccounts/1
	DELETE UserAccounts-97
	DELETE Raven/Hilo/UserAccounts
",
2012-06-15 10:12:15.5273,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 7 because: WORK BY IndexingExecuter,
2012-06-15 10:12:15.5273,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2012-06-15 10:12:15.5273,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: IndexingExecuter, will wait for additional work",
2012-06-15 10:12:22.7656,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-15 10:12:22.8710,Raven.Database.Server.HttpServer,Debug,Request #  18: GET     -   134 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=0&aggregation=None,
2012-06-15 10:12:22.8710,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 119 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.8710,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-15 10:12:22.8710,Raven.Database.Server.HttpServer,Debug,Request #  19: GET     -     4 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None,
2012-06-15 10:12:22.8710,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 119 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.8886,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9013,Raven.Database.Server.HttpServer,Debug,Request #  20: POST    -   193 ms - <default>  - 200 - /multi_get/,
2012-06-15 10:12:22.9013,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 119 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9013,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9628,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-15 10:12:22.9638,Raven.Database.Server.HttpServer,Debug,Request #  21: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=0&aggregation=None,
2012-06-15 10:12:22.9638,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9638,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-15 10:12:22.9638,Raven.Database.Server.HttpServer,Debug,Request #  22: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None,
2012-06-15 10:12:22.9638,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9638,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9824,Raven.Database.Server.HttpServer,Debug,Request #  23: POST    -    20 ms - <default>  - 200 - /multi_get/,
2012-06-15 10:12:22.9824,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:22.9824,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:23.5937,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-15 10:12:23.5937,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:24.6103,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-15 10:12:24.6103,Raven.Database.Server.HttpServer,Debug,Request #  24: GET     -     2 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=0&aggregation=None,
2012-06-15 10:12:24.6103,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:24.6103,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-15 10:12:24.6201,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None,
2012-06-15 10:12:24.6201,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:24.6201,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:24.6201,Raven.Database.Server.HttpServer,Debug,Request #  26: POST    -    22 ms - <default>  - 200 - /multi_get/,
2012-06-15 10:12:24.6201,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:24.6396,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-15 10:12:26.4843,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-15 10:12:26.5126,Raven.Database.Server.HttpServer,Debug,Request #  27: DELETE  -    41 ms - <default>  - 200 - /bulk_docs/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=128&aggregation=None&allowStale=True,
2012-06-15 10:12:31.9345,Raven.Database.Indexing.IndexStorage,Info,Deleting index Raven/DocumentsByEntityName,
2012-06-15 10:12:31.9677,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 8 because: DELETE INDEX Raven/DocumentsByEntityName,
2012-06-15 10:12:31.9677,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2012-06-15 10:12:31.9677,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: IndexingExecuter, will wait for additional work",
2012-06-15 10:12:31.9677,Raven.Database.Server.HttpServer,Debug,Request #  28: DELETE  -    44 ms - <default>  - 204 - /indexes/Raven/DocumentsByEntityName,
