time,logger,level,message,exception
2012-06-20 18:12:53.1904,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:12:53.1904,Raven.Database.Server.HttpServer,Debug,Request #   8: GET     -     7 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:13:04.6708,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:13:04.6718,Raven.Database.Server.HttpServer,Debug,Request #   9: GET     -    38 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:13:04.9150,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fUserAccounts%2fByUsername:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fUserAccounts_2fByUsername : AbstractViewGenerator
{
	public Index_Temp_2fUserAccounts_2fByUsername()
	{
		this.ViewText = @""from doc in docs.UserAccounts
select new { Username = doc.Username }
"";
		this.ForEntityNames.Add(""UserAccounts"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserAccounts""
			select new { Username = doc.Username, __document_id = doc.__document_id });
		this.AddField(""Username"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Username"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Username"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fUserAccounts_2fByUsername : AbstractViewGenerator
{
	public Index_Temp_2fUserAccounts_2fByUsername()
	{
		this.ViewText = @""from doc in docs.UserAccounts
select new { Username = doc.Username }
"";
		this.ForEntityNames.Add(""UserAccounts"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserAccounts""
			select new { Username = doc.Username, __document_id = doc.__document_id });
		this.AddField(""Username"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Username"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Username"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-06-20 18:13:04.9423,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/UserAccounts/ByUsername with encoded name Temp/UserAccounts/ByUsername,
2012-06-20 18:13:04.9423,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/UserAccounts/ByUsername,
2012-06-20 18:13:05.0009,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 2 because: PUT INDEX Temp/UserAccounts/ByUsername,
2012-06-20 18:13:05.0478,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2012-06-20 18:13:05.0673,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-20 18:13:05.0966,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 2 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-06-20 18:13:05.1591,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserAccounts,
2012-06-20 18:13:05.1591,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-06-20 18:13:05.1748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/UserAccounts/ByUsername, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-06-20 18:13:05.1748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/UserAccounts/ByUsername. (users/test),
2012-06-20 18:13:05.2744,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-20 18:13:05.3388,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on users/test result in index Temp/UserAccounts/ByUsername gave document: 	__document_id IS: users/test
	Username I-: test
",
2012-06-20 18:13:05.3808,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-20 18:13:05.4375,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserAccounts/ByUsername,
2012-06-20 18:13:05.4375,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 3 because: WORK BY IndexingExecuter,
2012-06-20 18:13:05.4375,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2012-06-20 18:13:05.4375,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2012-06-20 18:13:05.4843,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-20 18:13:05.5039,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:13:05.5292,Raven.Database.Server.HttpServer,Debug,Request #  10: GET     -   682 ms - HitThatLine - 200 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-20 18:13:05.5312,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 652 ms
	Index: Temp/UserAccounts/ByUsername
	Results: 1 returned out of 1 total.
",
2012-06-20 18:13:05.5546,Raven.Database.Server.HttpServer,Debug,Request #  11: GET     -     2 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-20 18:13:05.5546,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 2 ms
",
2012-06-20 18:13:05.5634,Raven.Database.Server.HttpServer,Debug,Request #  12: GET     -     2 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-20 18:13:05.5634,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 1 ms
",
2012-06-20 18:13:05.5781,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:13:05.5781,Raven.Database.Server.HttpServer,Debug,Request #  13: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:13:10.0244,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:13:10.0244,Raven.Database.Server.HttpServer,Debug,Request #  14: GET     -    25 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:13:16.7343,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:13:16.7343,Raven.Database.Server.HttpServer,Debug,Request #  15: GET     -    13 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:13:16.7841,Raven.Database.Server.HttpServer,Debug,Request #  16: GET     -    47 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-20 18:13:16.7841,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 47 ms
",
2012-06-20 18:13:16.7841,Raven.Database.Server.HttpServer,Debug,Request #  17: GET     -     0 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-20 18:13:16.7841,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 0 ms
",
2012-06-20 18:13:16.7998,Raven.Database.Server.HttpServer,Debug,Request #  18: GET     -     0 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-20 18:13:16.7998,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 0 ms
",
2012-06-20 18:13:16.8144,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:13:16.8144,Raven.Database.Server.HttpServer,Debug,Request #  19: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:14:00.5449,Raven.Database.Server.HttpServer,Debug,Request #  20: GET     -    19 ms - <default>  - 200 - /docs?pageSize=0&noCache=-1628678676,
2012-06-20 18:14:00.7587,Raven.Database.Server.HttpServer,Debug,Request #  21: GET     -     6 ms - <default>  - 200 - /build/version?noCache=1125808811,
2012-06-20 18:14:00.9042,Raven.Database.Server.HttpServer,Debug,Request #  22: GET     -   144 ms - <default>  - 200 - /stats?noCache=-1597699243,
2012-06-20 18:14:00.9335,Raven.Database.Server.HttpServer,Debug,Request #  23: GET     -    27 ms - <default>  - 200 - /docs/?start=0&pageSize=15&noCache=1059345070,
2012-06-20 18:14:00.9912,Raven.Database.Server.HttpServer,Debug,Request #  24: GET     -    55 ms - <default>  - 200 - /databases/?pageSize=1024&noCache=-742673824,
2012-06-20 18:14:00.9912,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -     2 ms - <default>  - 200 - /license/status?noCache=-868321297,
2012-06-20 18:14:04.0644,Raven.Database.Server.HttpServer,Debug,Request #  26: GET     -     2 ms - HitThatLine - 200 - /silverlight/ensureStartup?noCache=-882551460,
2012-06-20 18:14:04.1367,Raven.Database.Server.HttpServer,Debug,Request #  27: GET     -    62 ms - HitThatLine - 200 - /docs/?start=0&pageSize=16&noCache=-1485811428,
2012-06-20 18:14:04.1757,Raven.Database.Server.HttpServer,Debug,Request #  28: GET     -    36 ms - HitThatLine - 200 - /stats?noCache=480814253,
2012-06-20 18:14:08.7470,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-20 18:14:08.7509,Raven.Database.Server.HttpServer,Debug,Request #  29: GET     -    16 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None,
2012-06-20 18:14:08.7509,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 14 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-06-20 18:14:08.7509,Raven.Database.Server.HttpServer,Debug,Request #  30: POST    -    59 ms - HitThatLine - 200 - /multi_get/,
2012-06-20 18:14:08.7509,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 14 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-06-20 18:14:08.8085,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-20 18:14:08.8183,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:08.8183,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 10 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2012-06-20 18:14:11.8115,Raven.Database.Server.HttpServer,Debug,Request #  31: GET     -     2 ms - HitThatLine - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-641674824,
2012-06-20 18:14:12.6806,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:12.6806,Raven.Database.Server.HttpServer,Debug,Request #  32: GET     -     0 ms - HitThatLine - 200 - /docs/users/test?noCache=-1505963075,
2012-06-20 18:14:12.7675,Raven.Database.Server.HttpServer,Debug,Request #  33: GET     -     0 ms - HitThatLine - 200 - /docs/?start=0&pageSize=15&startsWith=users/test/&noCache=-135868928,
2012-06-20 18:14:13.7373,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:18.8144,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:23.8613,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:28.9082,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:33.9638,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:39.0058,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:44.1748,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:49.3496,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:54.4121,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:14:59.6044,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:15:01.3017,Raven.Database.Server.HttpServer,Debug,Request #  34: GET     -   689 ms - HitThatLine - 200 - /stats?noCache=1089203645,
2012-06-20 18:15:04.6435,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:15:06.7363,Raven.Database.Server.HttpServer,Debug,Request #  35: GET     -    90 ms - HitThatLine - 200 - /stats?noCache=958084848,
2012-06-20 18:15:09.6855,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:15:10.8369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:15:10.8369,Raven.Database.Server.HttpServer,Debug,Request #  36: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:15:10.9589,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-20 18:15:10.9589,Raven.Database.Server.HttpServer,Debug,Request #  37: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-20 18:15:44.7128,Raven.Database.Server.HttpServer,Debug,Request #  38: GET     -   163 ms - HitThatLine - 200 - /docs/?start=0&pageSize=64&noCache=-550088340,
2012-06-20 18:15:44.7539,Raven.Database.Server.HttpServer,Debug,Request #  39: GET     -    31 ms - HitThatLine - 200 - /docs/?start=0&pageSize=64&noCache=973965607,
2012-06-20 18:15:44.7783,Raven.Database.Server.HttpServer,Debug,Request #  40: GET     -   251 ms - HitThatLine - 200 - /stats?noCache=-492025584,
2012-06-20 18:15:50.7236,Raven.Database.Server.HttpServer,Debug,Request #  41: GET     -    27 ms - HitThatLine - 200 - /docs/?start=0&pageSize=64&noCache=68517071,
2012-06-20 18:15:50.7236,Raven.Database.Server.HttpServer,Debug,Request #  42: GET     -    30 ms - HitThatLine - 200 - /stats?noCache=869619807,
2012-06-20 18:16:05.1132,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -    31 ms - <default>  - 200 - /databases/?pageSize=1024&noCache=916261242,
2012-06-20 18:16:16.4628,Raven.Database.Server.HttpServer,Debug,Request #  44: GET     -    82 ms - HitThatLine - 200 - /stats?noCache=-1939087519,
2012-06-20 18:16:21.6464,Raven.Database.Server.HttpServer,Debug,Request #  45: GET     -    34 ms - HitThatLine - 200 - /docs/?start=0&pageSize=64&noCache=-990884462,
2012-06-20 18:16:21.6464,Raven.Database.Server.HttpServer,Debug,Request #  46: GET     -    37 ms - HitThatLine - 200 - /stats?noCache=-1389585104,
2012-06-20 18:16:37.8417,Raven.Database.Server.HttpServer,Debug,Request #  47: GET     -    26 ms - HitThatLine - 200 - /stats?noCache=-1299793717,
2012-06-20 18:17:03.4003,Raven.Database.Server.HttpServer,Debug,Request #  48: GET     -   100 ms - HitThatLine - 200 - /docs/?start=0&pageSize=64&noCache=838534373,
2012-06-20 18:17:03.4003,Raven.Database.Server.HttpServer,Debug,Request #  49: GET     -   103 ms - HitThatLine - 200 - /stats?noCache=-885987822,
2012-06-20 18:17:05.6855,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-20 18:17:05.6855,Raven.Database.Server.HttpServer,Debug,Request #  50: GET     -     1 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations,
2012-06-20 18:17:18.5058,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-20 18:17:18.5058,Raven.Database.Server.HttpServer,Debug,Request #  51: GET     -     0 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations,
2012-06-20 18:17:18.6103,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/HitThatLine' was found,
